user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species
FDZ074-WuRG30-32.bin.94	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFFQ01	JADFFQ01 sp027295435
FDZ056-Be2-4.bin.196	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Bin80		
FDZ044-RBk10-12.bin.257	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	H02-43-30	CAJXHR01	
FDZ072-RBkR8-10.bin.41	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	CAIVHJ01	JACZTW01	
FDZ071-RRG26-28.bin.469	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ036-Y0-2.bin.51	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio plantisponsor
FDZ076-WRG20-22.bin.176	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ069-BaYG-BaYR12-14.bin.278	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JADFMN01	
FDZ046-YBk4-6.bin.94	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ061-WW16-18.bin.423	Bacteria	Patescibacteria	ABY1	BM507	JAHJJO01		
FDZ076-YWWu0-2.bin.172	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ033-GG0-2.bin.869	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	SZUA-185	
FDZ066-ww2-4.bin.601	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JADFMN01	
FDZ069-R38-10.bin.205	Bacteria	Chloroflexota	Dehalococcoidia	Plut-88900	Plut-88900	JACZVB01	JACZVB01 sp022566235
FDZ076-BkWG32-34.bin.95	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Bin80		
FDZ071-WGBa18-20.bin.333	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01			
FDZ070-WuWW20-22.bin.272	Bacteria	Patescibacteria	Microgenomatia	UBA1400	CG1-02-47-37		
FDZ050-RBk26-28.bin.160	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFOB01	JADFOB01 sp022563055
FDZ076-YW-C18-20.bin.71	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ071-WW6-8.bin.820	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	
FDZ033-YG2-4.bin.289	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	2-02-FULL-67-57	JACZYA01	
FDZ046-G0-2.bin.176	Bacteria						
FDZ076-RRW4-6.bin.133	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA11650	UBA11650 sp022450395
FDZ069-WuWuWu2-4.bin.92	Bacteria	Planctomycetota	SZUA-567	SZUA-567			
FDZ046-G0-2.bin.697	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales			
FDZ076-RBkR18-20.bin.31	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	RBG-13-36-15	JACZRI01	
FDZ062-WuYW0-2.bin.182	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFPW01	JADFPW01 sp022562105
FDZ060-HbR22-24.bin.135	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ076-RGWu24-26.bin.11	Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12	GWA2-44-9		
FDZ066-YBuR4-6.bin.275	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	SZUA-117	
FDZ076-BkWG16-18.bin.192	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales			
FDZ063-WW0-2.bin.94	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JANQMM01	
FDZ076-RGWu20-22.bin.427	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ069-RGG4-6.bin.76	Bacteria	Nitrospirota	Nitrospiria	JACQBZ01	JACQBZ01		
FDZ066-ww10-12.bin.229	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ076-BkWG2-4.bin.14	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1847	UBA1847 sp022563255
FDZ058-Be2-4.bin.1124	Bacteria	Planctomycetota	SZUA-567				
FDZ062-GYBk4-6.bin.263	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ056-Be22-24.bin.61	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	JADFRC01 sp022561455
FDZ072-WuWY0-2.bin.218	Bacteria	UBA8248	UBA8248	UBA8248	UBA8248		
FDZ060-RGYNs1.bin.25	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ070-WuWY28-30.bin.61	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFKB01	
FDZ041-Be15-20.bin.402	Bacteria	Zixibacteria	MSB-5A5	JAUVRN01	JAUVRN01		
FDZ061-WW30-32.bin.287	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b		
FDZ053-RBk6-8.bin.324	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30		
FDZ062-WuWW10-12.bin.63	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ0383-4.bin.461	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01	MPNO01		
FDZ061-WW18-20.bin.1132	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	JAHJCW01	JAHJCW01	
FDZ060-GBeBe16-18.bin.111	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFFS01	
FDZ074-WuRG18-20.bin.94	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA1141	
FDZ066-BawG0-2.bin.861	Bacteria	Verrucomicrobiota	Lentisphaeria	JABSQK01	JAJFLO01		
FDZ070-WuWW20-22.bin.202	Bacteria	GCA-001730085	JADFSZ01	JADFSZ01	JADFSZ01	JADFSZ01	JADFSZ01 sp022560555
FDZ069-R38-10.bin.63	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ061-WW6-8.bin.499	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ076-WRG8-10.bin.49	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	GCA-2401345	
FDZ081-Wu2-4.bin.148	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	
FDZ070-RYBk22-24.bin.626	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFOB01	
FDZ081-WW12-14.bin.30	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	SZUA-226	
FDZ043-RG6-8.bin.338	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46			
FDZ060-GYBk14-16.bin.135	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		
FDZ070-GBkY28-30.bin.35	Bacteria	Pseudomonadota	Gammaproteobacteria	AKS1	AKS1	Sulfuriflexus	
FDZ076-WWWu0-2.bin.510	Bacteria	Planctomycetota	JAJSAM01	JAJSAM01	JAJSAM01		
FDZ062-WuYW0-2.bin.147	Bacteria	Pseudomonadota	Alphaproteobacteria				
FDZ056-Be16-18.bin.11	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ069-R38-10.bin.261	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ050-RBk26-28.bin.108	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ070-GBkY6-8.bin.229	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	Casp-alpha2	Casp-alpha2	
FDZ0320-5.bin.625	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFKZ01	
FDZ058-Be4-6.bin.207	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SZUA-36	
FDZ072-WuGR12-14.bin.22	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	B3T1B10	B3T1B10 sp022566515
FDZ072-GRR6-8-26.bin.160	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ076-Wu6-8.bin.278	Bacteria	Bacteroidota	Bacteroidia	AKYH767-A	OLB10	JAHEMF01	
FDZ062-WuWR6-8.bin.99	Bacteria	Bacillota	Bacilli	Bacillales_A	Planococcaceae	Lysinibacillus	Lysinibacillus fusiformis
FDZ060-HbY12-14.bin.496	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01	JADFMW01	
FDZ060-HbY16-18.bin.119	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628		
FDZ071-RRG2-4.bin.221	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ043-RG8-10.bin.375	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46			
FDZ064-GR14-16.bin.138	Bacteria	Patescibacteria	Kazan-3B-28	Kazan-3B-28	Kazan-3B-28	B79-G16	
FDZ069-WuWuWu10-12.bin.219	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154	GCA-2400975	
FDZ066-ww18-20.bin.48	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium faecis
FDZ074-WuWW6-8.bin.405	Bacteria	Pseudomonadota	Alphaproteobacteria	MPNO01			
FDZ074-GRR2-4.bin.377	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	JACZTG01	
FDZ062-GYBe14-16.bin.29	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ074-GRR4-6.bin.95	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFFQ01	JADFFQ01 sp027295435
FDZ074-GRR6-8.bin.562	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ076-WWWu4-6.bin.338	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFKB01	
FDZ060-GBeBe10-12.bin.4	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ058-Be0-2.bin.627	Bacteria	SAR324	SAR324	SAR324	JACQKK01	JACZSY01	
FDZ071-BUG2-4.bin.121	Bacteria	Patescibacteria	ABY1	VMEV01			
FDZ081-WW2-4.bin.282	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFMZ01	
FDZ076-RGWu4-6.bin.747	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JADFSL01	JADFSL01	
FDZ033-GG20-22.bin.78	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	J153	JACZWN01	JACZWN01 sp022572105
FDZ060-HbG2-4.bin.818	Bacteria	Patescibacteria	Gracilibacteria	JAUYGZ01	JAUYGZ01	JAUYGZ01	
FDZ071-RRG34-36.bin.29	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ061-WW8-10.bin.685	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	GCA-2712585		
FDZ076-WWWu0-2.bin.1189	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFIF01	
FDZ072-RRR0-2.bin.28	Bacteria	Elusimicrobiota	Elusimicrobia	JACQJN01			
FDZ050-RBk10-12.bin.132	Bacteria	Pseudomonadota	Alphaproteobacteria	JAPULJ01	JAPULJ01		
FDZ064-BuG10-12.bin.430	Bacteria	Sumerlaeota	Sumerlaeia	MVZB01	JAJFLK01		
FDZ076-WRG10-12.bin.308	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA1141	
FDZ071-RRG0-2.bin.927	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFSH01	
FDZ072-WuWW8-10.bin.414	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	VRUD01	VRUD01	
FDZ058-Be0-2.bin.370	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	UBA10348	N075bin62	
FDZ070-GBkY26-28.bin.130	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JABMNX01	JABMNX01	
FDZ060-GYBk14-16.bin.327	Bacteria	Chloroflexota	Dehalococcoidia	UBA6926			
FDZ072-WuWY2-4.bin.119	Bacteria	Omnitrophota	Koll11	1-14-0-20-64-10	1-14-0-20-64-10		
FDZ062-WuWW0-2.bin.499	Bacteria	Planctomycetota	UBA8108	UBA8108	UBA8108		
FDZ081-WWW2-4.bin.340	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	JAKSDN01		
FDZ071-RRG26-28.bin.504	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	DAOUUR01	
FDZ051-Be0-2.bin.17	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	JADFGU01	
FDZ076-BkWG20-22.bin.251	Bacteria	Chloroflexota	Dehalococcoidia	UBA1127	UBA1127	UBA1127	
FDZ069-RGY6-8.bin.11	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	JADFKI01 sp022561955
FDZ058-Be0-2.bin.3	Bacteria	SM23-31	SM23-31	JAUVVT01			
FDZ061-WW32-34.bin.116	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979	SHYR01	
FDZ081-YBaR22-24.bin.37	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	2-02-FULL-67-57	JACZYA01	
FDZ066-ww12-14.bin.140	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	
FDZ074-GRR4-6.bin.66	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JAJRSP01	
FDZ033-GG2-4.bin.152	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFNO01	
FDZ076-YWWu8-10.bin.66	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	PRS1	
FDZ070-WuWY14-16.bin.212	Bacteria	Nitrospinota	CAJXCL01	CAJXCL01	CAJXCL01	CAJXCL01	
FDZ076-YWWu0-2.bin.79	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01		
FDZ070-WuBeBe12-14.bin.380	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ036-Y2-4.bin.83	Bacteria	Pseudomonadota	Alphaproteobacteria				
FDZ064-BaGW12-14.bin.397	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales			
FDZ066-ww0-2.bin.11	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales			
FDZ074-WuRG22-24.bin.29	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	
FDZ076-RGWu26-28.bin.47	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JABISG01	
FDZ041-Be15-20.bin.494	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ071-RRG16-18.bin.109	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium meiothermophilum
FDZ036-Y2-4.bin.88	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517		
FDZ061-WW16-18.bin.1020	Bacteria	Patescibacteria	Paceibacteria	UBA9973	GCA-2747955	GCA-2747955	
FDZ061-WW10-12.bin.281	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFKB01	
FDZ039-YBe8-10.bin.23	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	2-02-FULL-67-57	JACZYA01	
FDZ076-WRG0-2.bin.606	Bacteria	Patescibacteria	ABY1	VMEV01			
FDZ074-WuRG18-20.bin.5	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFHV01	
FDZ070-GBeBe16-18.bin.422	Bacteria	Patescibacteria	Andersenbacteria	UBA10190	UBA10190		
FDZ072-Wu0-2.bin.336	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		
FDZ046-G4-6.bin.524	Bacteria	Gemmatimonadota	Gemmatimonadetes	Palauibacterales	Palauibacteraceae	JARFPW01	
FDZ062-GYBe10-12.bin.125	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JABMNX01		
FDZ076-YW-A0-2.bin.146	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01	JACZUY01	
FDZ0385-6.bin.3	Bacteria	SAR324	SAR324	SAR324	JACQKK01	JACZRV01	
FDZ058-Be4-6.bin.606	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01	CAKZLM01	
FDZ081-RRR0-2.bin.89	Bacteria	Pseudomonadota	Alphaproteobacteria				
FDZ033-YG2-4.bin.265	Bacteria	KSB1	UBA2214	CR04bin15	N075bin58		
FDZ070-WuWW12-14.bin.80	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	SURF-32	
FDZ060-HbY12-14.bin.410	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	SMXQ01	SMXQ01 sp004356985
FDZ070-WuBeBe6-8.bin.182	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154	NORP154	
FDZ072-WuWY6-8.bin.241	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	H02-43-30	CAJXHR01	
FDZ081-YWG26-28.bin.53	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	JAFGLZ01		
FDZ039-Y8-10.bin.100	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFHG01	JADFHG01 sp022567365
FDZ0383-4.bin.296	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ081-YWG26-28.bin.486	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	SURF-32	
FDZ064-BuG10-12.bin.1	Bacteria	Patescibacteria	Paceibacteria	UBA9973	21-14-all-47-15		
FDZ072-GRR8-10-26.bin.37	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ061-WW8-10.bin.139	Bacteria	Patescibacteria	Gracilibacteria	UBA4473	UBA4473		
FDZ043-RG2-4.bin.355	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1844	
FDZ060-HbY28-30.bin.36	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JACZTE01	
FDZ072-RRR24-26.bin.30	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	JACZSB01	JACZSB01 sp022574435
FDZ074-GRR10-12.bin.295	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	RBG-16-64-32	JADFNQ01	JADFNQ01 sp022563285
FDZ076-GGR0-2.bin.170	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495		
FDZ069-BaYG-BaYR8-10.bin.179	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ061-WW16-18.bin.627	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	VRUG01	
FDZ060-HbY14-16.bin.303	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10	DRGK01	
FDZ061-WW24-26.bin.178	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12		
FDZ053-RBk18-20.bin.358	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JABMNX01		
FDZ071-WW4-6.bin.242	Bacteria	Patescibacteria	ABY1				
FDZ081-YBaR22-24.bin.104	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ043-RG16-18.bin.304	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185	JASJYE01	
FDZ076-WRG6-8.bin.81	Bacteria	Planctomycetota	DG-23				
FDZ074-WuRG4-6.bin.333	Bacteria	KSB1	UBA2214	CR04bin15	N075bin58	N075bin58	N075bin58 sp022562085
FDZ074-WuWW6-8.bin.319	Bacteria	GCA-2686955					
FDZ074-WuRG26-28.bin.326	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ076-RBkR14-16.bin.136	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFNO01	JADFNO01 sp022563315
FDZ071-RWG0-2.bin.168	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pukyongia	
FDZ036-Y2-4.bin.210	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	DT-38		
FDZ043-RG0-2.bin.105	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	
FDZ071-RRG16-18.bin.42	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b		
FDZ070-WuRG12-14.bin.350	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JABISG01	
FDZ050-RBk18-20.bin.130	Bacteria	Patescibacteria	Kazan-3B-28	Kazan-3B-28	UBA10110		
FDZ070-WuBeBe2-4.bin.611	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	2-12-FULL-38-22		
FDZ074-WuWW28-30.bin.126	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		
FDZ054-Be6-8.bin.142	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ062-GYBe10-12.bin.117	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JACZTE01	
FDZ071-WW6-8.bin.239	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	JACZVU01	
FDZ061-WW18-20.bin.160	Bacteria	Patescibacteria	ABY1	UBA2591	UBA6264	JACZVN01	
FDZ076-YWWu0-2.bin.490	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	M269	
FDZ081-YWG0-2.bin.397	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ081-Wu26-28.bin.247	Bacteria	Patescibacteria	Doudnabacteria	UBA920	2-01-FULL-50-11		
FDZ081-WBu0-2.bin.489	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185		
FDZ076-YW-A16-18.bin.116	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Io17-Chloro-G2	
FDZ036-RY0-2.bin.19	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	NORP240	
FDZ072-RYG2-4.bin.31	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	VRUD01	VRUD01	
FDZ050-RBk28-30.bin.707	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	VRUG01	
FDZ076-RGWu4-6.bin.189	Bacteria	Planctomycetota	Planctomycetia	Pirellulales			
FDZ070-GBeBe16-18.bin.322	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae		
FDZ070-RYBk12-14.bin.346	Bacteria	Pseudomonadota	Alphaproteobacteria	JAPULJ01	JAPULJ01	JAPULJ01	
FDZ071-RRG0-2.bin.91	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ033-YG0-2.bin.576	Bacteria	KSB1	UBA2214	CR04bin15	N075bin58	N075bin58	
FDZ062-GYBk8-10.bin.36	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	UBA4096	
FDZ060-GBkWNs.bin.332	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	ARS98	
FDZ033-GG0-2.bin.1076	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	UBA5704		
FDZ062-WuWW2-4.bin.397	Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01		
FDZ064-GR12-14.bin.416	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30		
FDZ076-WRG20-22.bin.284	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	JAJRRA01	JAJRRA01 sp022565025
FDZ050-RBk6-8.bin.292	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	CALGTL01	
FDZ062-RGG-WuYW-Ns-NsHhw.bin.26	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFPW01	
FDZ081-Wu0-2.bin.175	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	JAADHU01	
FDZ050-Be0-2.bin.217	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	JACZQV01	
FDZ066-BawG0-2.bin.502	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	JABDJL01	
FDZ071-BaYG6-8.bin.484	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ061-WW6-8.bin.45	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ070-GBkY26-28.bin.276	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Fen-1064		
FDZ044-RBk6-8.bin.187	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFJS01	
FDZ060-GBeBe18-20.bin.146	Bacteria	Pseudomonadota	Alphaproteobacteria	JACZXZ01	JACZXZ01		
FDZ077-WuWW14-16.bin.210	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	JACQGQ01	
FDZ033-YG2-4.bin.241	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JADFMN01	
FDZ033-Bk4-6.bin.64	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	BMS3ABIN03	
FDZ062-WuWW2-4.bin.401	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rubricoccaceae	JAHEJB01	
FDZ076-WWWu2-4.bin.528	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	CALGTL01	
FDZ060-HbG2-4.bin.1154	Bacteria	Chloroflexota	Dehalococcoidia	Tepidiformales	Tepidiformaceae		
FDZ070-GBkY10-12.bin.384	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102	JANBVJ01	
FDZ066-YRBa2-4.bin.554	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Kangiellaceae	GCA-002733465	
FDZ044-RBk4-6.bin.49	Bacteria	Pseudomonadota	Alphaproteobacteria	SHVP01	SHVP01	JADFIH01	
FDZ076-RGWu26-28.bin.486	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales			
FDZ060-GRRNs.bin.389	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Zrk34		
FDZ070-GBkY24-26.bin.159	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185	JAPYPO01	
FDZ064-BuG10-12.bin.571	Bacteria	Pseudomonadota	Gammaproteobacteria	DAOWEP01	DAOWEP01	DAOWEP01	
